Timestamp,Actual,Predicted,Lower CI,Upper CI
2022-10-19 20:00:00,29.724182004519204,54.057935993962985,14.216316942576647,93.89955504534933
2022-10-19 21:00:00,103.816048493165,54.230336629699586,14.386646525063824,94.07402673433535
2022-10-19 22:00:00,93.45243576503955,54.270612589883335,14.426280808723348,94.11494437104332
2022-10-19 23:00:00,47.60361148944047,54.31411589241064,14.469585295292603,94.15864648952868
2022-10-20 00:00:00,48.29815332303745,53.76364945743176,13.91905725906851,93.60824165579501
2022-10-20 01:00:00,86.15210596955605,53.8217945532068,13.977183268236985,93.66640583817662
2022-10-20 02:00:00,57.17037174400168,53.84688965928603,14.002272460494119,93.69150685807793
2022-10-20 03:00:00,81.87617241943109,53.838341823411355,13.993722792271768,93.68296085455094
2022-10-20 04:00:00,98.8557694356133,53.92180565885552,14.07718605997848,93.76642525773255
2022-10-20 05:00:00,57.64608000714515,53.92875948548168,14.084139710695986,93.77337926026738
2022-10-20 06:00:00,62.35450999288147,53.95144839280669,14.106828563517183,93.7960682220962
2022-10-20 07:00:00,77.65618896058527,53.98480902649783,14.140189180320782,93.82942887267487
2022-10-20 08:00:00,50.242470388218585,53.97137840093762,14.126758549528105,93.81599825234713
2022-10-20 09:00:00,86.27272595392334,53.99426910667768,14.149649253646928,93.83888895970843
2022-10-20 10:00:00,62.586513822565806,54.06795959254735,14.223339739014278,93.91257944608043
2022-10-20 11:00:00,101.20266057514344,54.02556515348917,14.180945299800456,93.87018500717788
2022-10-20 12:00:00,57.02486826518934,54.07216262364756,14.227542769910613,93.9167824773845
2022-10-20 13:00:00,72.2813278189763,54.16089560070802,14.316275746956137,94.0055154544599
2022-10-20 14:00:00,47.58673624585634,54.17426419686517,14.329644343108662,94.01888405062166
2022-10-20 15:00:00,33.342725456510564,54.1732892634818,14.328669409723858,94.01790911723974
2022-10-20 16:00:00,77.42121087935668,54.11949376822248,14.274873914464095,93.96411362198087
2022-10-20 17:00:00,76.60284875164506,54.20686691718421,14.362247063425677,94.05148677094274
2022-10-20 18:00:00,14.23738433496457,54.23650780208342,14.39188794832485,94.081127655842
2022-10-20 19:00:00,26.838463024983863,54.32605808894106,14.481438235182473,94.17067794269965
2022-10-20 20:00:00,69.45212232463459,54.300892664420545,14.456272810661957,94.14551251817913
2022-10-20 21:00:00,52.43924706743463,54.300388566778125,14.455768713019538,94.14500842053671
2022-10-20 22:00:00,69.91083553339779,54.35090826237357,14.506288408614985,94.19552811613215
2022-10-20 23:00:00,13.276485397639329,54.34965697306261,14.50503711930402,94.1942768268212
2022-10-21 00:00:00,95.38063729732237,53.910486347488764,14.065866493730177,93.75510620124734
2022-10-21 01:00:00,39.84552487512312,53.92506370840176,14.080443854643171,93.76968356216034
2022-10-21 02:00:00,55.00817382078687,53.97637874299797,14.131758889239386,93.82099859675657
2022-10-21 03:00:00,63.30370948172945,54.0141801188653,14.16956026510671,93.85879997262388
2022-10-21 04:00:00,85.72822353595305,54.03588993267227,14.191270078913682,93.88050978643085
2022-10-21 05:00:00,23.84757549603785,54.04208261423826,14.197462760479674,93.88670246799686
2022-10-21 06:00:00,55.84638692504548,54.09372542400066,14.249105570242072,93.93834527775925
2022-10-21 07:00:00,26.393689080932884,54.03887542978948,14.19425557603089,93.88349528354806
2022-10-21 08:00:00,76.93413960464166,54.12789147940975,14.28327162565116,93.97251133316834
2022-10-21 09:00:00,46.58280029369792,54.15348526341604,14.30886540965745,93.99810511717462
2022-10-21 10:00:00,60.026596397312005,54.2001906634631,14.35557080970451,94.04481051722169
2022-10-21 11:00:00,52.2972767675449,54.154711798200374,14.310091944441787,93.99933165195895
2022-10-21 12:00:00,93.21043624040468,54.20771856871257,14.363098714953985,94.05233842247117
2022-10-21 13:00:00,46.08918869675428,54.27661381955931,14.431993965800721,94.1212336733179
2022-10-21 14:00:00,62.79473733800456,54.23736820914875,14.392748355390161,94.08198806290733
2022-10-21 15:00:00,6.358030035370954,54.31465381499821,14.470033961239622,94.1592736687568
2022-10-21 16:00:00,68.74569338112987,54.30475427559509,14.4601344218365,94.14937412935367
2022-10-21 17:00:00,21.386897419745807,54.36355538020011,14.518935526441524,94.2081752339587
2022-10-21 18:00:00,91.33021058027688,54.40296334979199,14.558343496033402,94.24758320355058
2022-10-21 19:00:00,36.80752055575232,54.40200053993009,14.557380686171506,94.24662039368869
2022-10-21 20:00:00,35.90117908258004,54.401648272754635,14.557028418996047,94.24626812651323
